Series Name,Series Code,Country Name,Country Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,West Bank and Gaza,PSE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,"Yemen, Rep.",YEM,214.640948120123,248.643892713161,257.90041882315,212.106196268819,211.177767925317,229.145297339994,225.554411926507,232.071860782285,240.801480336845,264.235602440473,272.661460645346,293.822045115368,276.516181061589,298.467368975507,316.514635699371,327.609489616489,340.886391810842,324.2673621985,332.420859974166,358.642388723627,338.260118666258,277.83352097659,244.437726886145,328.689035387726,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Zambia,ZMB,678.041445368176,679.006739216478,672.573732920918,657.317645982446,645.966736341764,640.678002248531,618.687600598433,627.893155472368,616.829656302818,601.194845137266,600.034043961834,603.078900652093,607.728539374671,612.030407019153,613.652383997357,617.710983922653,615.107108760872,599.104867824078,603.231809397651,600.806998700505,604.405752645307,619.400802656,630.33119460252,644.979025229216,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Zimbabwe,ZWE,891.189590604137,922.694187198852,933.593333591425,877.679471468162,858.310400236411,862.447257901653,849.109240386001,832.580581438196,845.148561275525,895.541541670744,842.365894408582,837.107261927585,820.32241145229,782.685501456157,762.319141770755,796.258315289633,809.985956141138,787.371199000777,724.292621645587,729.379048465678,744.932536329545,795.054503084925,824.242929788501,845.360827831108,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Arab World,ARB,1091.28322359471,1103.77370468944,1157.97584084446,1191.02348943523,1223.09264115508,1276.28745671426,1297.99285055206,1317.90662121259,1308.27466473319,1294.00960286594,1295.7229173238,1362.82465638423,1399.53070561428,1391.08716175855,1439.87464916219,1495.06242891323,1562.5037468795,1593.61278576366,1678.09547436352,1724.44883934166,1785.00006075694,1750.70824202283,1850.5338044889,1807.23300689241,1962.90915954003,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Caribbean small states,CSS,1873.09442506572,..,..,..,..,..,..,..,..,..,3251.50780891814,3501.88744599707,3592.65083150543,3925.83867559754,3065.61148032546,3371.01096903337,3690.77935344044,3836.67725975885,4918.34988244133,4826.408010552,5025.50595760297,4959.11807759548,4821.44014334431,4867.92960234502,4814.84174940239,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Central Europe and the Baltics,CEB,3089.52494099679,2832.54230782158,2624.11439957918,2609.57896374113,2502.91713643051,2609.64390544309,2697.21847681768,2642.39189238823,2519.73159789869,2394.87290001717,2376.47106686069,2456.95267754914,2484.39320880618,2570.98370578595,2579.47448153663,2617.57646936408,2690.90888583771,2696.75490925362,2706.4490452995,2527.35147431345,2634.98393198861,2637.75999544147,2566.10715329701,2511.70955906068,2470.54431835595,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Early-demographic dividend,EAR,617.621653570969,630.793324059007,634.992119979151,642.819038584278,655.205175345011,665.205248661321,671.994984586221,683.661162489472,689.510637535271,702.975180120797,705.907012573217,707.759375544151,716.550254079264,724.318388028349,747.565306213682,765.258014232445,789.013204724542,804.407037597855,826.474349229409,843.556601237701,861.804793863677,862.702978683976,888.000378177858,883.477890689727,899.203896161902,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,East Asia & Pacific,EAS,1014.11242217288,1003.89430552704,1026.71575739996,1065.00913610775,1099.2789116792,1144.75648099438,1171.4418945897,1179.85977826981,1159.22576418473,1181.2855782108,1215.2034650195,1230.80868992675,1275.02892840341,1363.15031940252,1476.36416498161,1550.73208006343,1628.71895993015,1703.90932651909,1727.52024805069,1779.9679551591,1922.64258138585,1980.71018801382,2020.84747067274,2062.47740961337,2135.21184815694,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,East Asia & Pacific (excluding high income),EAP,710.68456156303,694.159230590034,707.316401807442,738.53566536806,758.800001981503,801.44310721417,817.429952886606,815.795568724552,806.613095283935,818.072466262009,842.775489706439,865.026116413602,911.364764396126,1008.96001989667,1122.65218347409,1213.651894978,1298.03359502807,1378.85317806518,1414.10671991925,1489.74354891264,1621.1153133743,1702.01730658141,1755.6149022215,1802.68679542242,1876.98081793242,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,East Asia & Pacific (IDA & IBRD countries),TEA,698.720412415221,683.204335033354,699.302094481986,732.537933898412,754.602155534399,798.791420119734,816.693613645061,815.683113500331,807.183112976011,818.178767200469,842.554732218952,864.82632804853,912.305974333683,1010.99885115802,1125.98471226146,1217.78083257911,1303.19830276972,1386.82717347349,1421.59362065981,1498.36379870749,1631.97038865435,1716.46203341904,1770.61690696791,1820.02585530371,1895.57642332744,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Euro area,EMU,3511.71487721486,3555.68882110669,3467.81439151382,3431.25239993157,3415.02311151324,3524.56346690239,3631.81179272781,3618.40632879925,3673.18128561908,3661.0880956694,3697.17794196336,3781.24248929323,3764.86865253878,3823.49659281429,3857.95846195695,3847.57909271819,3839.73336148814,3757.19925765342,3730.76650350995,3511.67365997866,3627.00557685186,3486.3572793201,3445.62283190148,3405.03872562459,3266.22790415883,3329.02561338569
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Europe & Central Asia,ECS,3763.53887635974,3728.99430570002,3509.00394898107,3384.60522524897,3197.58599093038,3215.21943357465,3253.60601198056,3188.6875106155,3180.264906586,3175.27670422942,3198.54008016879,3245.89982884037,3248.71732171469,3332.98429748338,3361.78912320126,3361.24394994303,3404.51843577144,3376.51389206132,3382.31528043596,3159.07780896169,3309.09477585344,3279.3378075842,3273.78436123522,3220.92849069476,3161.61446816659,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Europe & Central Asia (excluding high income),ECA,4160.26630994277,4067.12372977836,3670.59859949144,3404.31088228987,2997.25401361616,2918.93900605078,2860.1145918683,2752.72099020519,2708.0798994742,2735.29487561146,2771.03319168761,2778.5602208205,2810.65458052118,2921.85529983586,2959.20118574055,2964.86318199311,3062.14588923665,3098.20484832372,3134.63758389073,2892.24863319045,3081.47222292234,3209.04645051015,3234.47569440619,3159.76505293021,3216.41659272737,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Europe & Central Asia (IDA & IBRD countries),TEC,3924.5785289074,3814.91873085641,3464.20668939263,3241.96753959928,2879.37254781659,2829.72030779232,2793.15568534476,2693.92362864801,2631.7984450588,2638.31264014663,2662.20498453547,2675.0989059897,2706.58930792503,2812.48304452023,2844.00710100719,2852.84509362858,2950.65024252127,2983.50095721217,3019.7569183239,2793.68571954508,2972.49494274069,3085.75909563029,3098.39125044701,3028.20961480789,3058.49536713061,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,European Union,EUU,3422.36975268567,3401.45467772341,3301.50311034115,3280.34242874359,3252.50677055931,3359.90364111245,3466.91240502276,3436.97515461887,3449.73700360648,3409.78070491497,3428.66111345047,3515.39167548827,3512.78620066753,3576.49112467152,3607.68682053707,3605.8689383384,3618.5578576805,3554.91390029475,3533.83642479756,3321.3407442385,3448.02362323516,3335.59211532741,3288.24731669706,3242.63918086227,3123.59574020241,3278.35207782641
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Fragile and conflict affected situations,FCS,677.42914689646,675.465165841701,705.238717505078,703.969862907517,726.219995227852,712.747368721957,721.758562769087,737.937889424837,707.028109839808,683.030672181461,675.146132751106,690.072859455591,696.46313275795,683.147860850493,684.126636880515,690.638806473862,694.762141686624,676.879247533126,699.490737216395,698.524747566011,727.894306314878,707.276365286411,719.158371939735,712.106326607072,625.3052480945,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Heavily indebted poor countries (HIPC),HPC,..,..,..,..,..,..,..,..,..,..,396.328730269074,395.512995090051,402.251102377504,399.667832311462,405.356887044446,408.624510611997,413.016336471163,409.328216043036,411.351962286978,413.246692592566,417.740676843981,425.182402623097,436.201498890436,440.925144040874,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,High income,HIC,4528.0785291157,4542.68012800865,4560.57523990587,4595.73816231495,4646.56584288118,4723.94852996918,4836.33946123927,4845.87999599511,4839.10100386177,4894.16923747482,4973.27164629632,4952.17447306309,4966.07178489599,5000.11335359996,5071.91125169216,5058.04015470983,5042.99400546037,5041.64206059646,4969.21194425708,4731.19030743597,4882.90060289727,4765.23433076745,4725.42331997429,4711.39839336101,4677.242532576,4605.92138902571
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,IBRD only,IBD,1069.26046740155,1048.85289841919,1015.26962218021,1004.34129775237,978.159569933601,995.921053873192,1000.18047537777,995.525429855666,980.759531034841,989.521284558759,999.905709140647,1012.29527663334,1035.29519966015,1092.61426911419,1159.8476067086,1211.61927894077,1267.86533102724,1315.91661820469,1345.33644230083,1364.74554583965,1450.14901574139,1500.46332659185,1537.2275153555,1553.96368184576,1578.6850881263,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,IDA & IBRD total,IBT,971.377974063722,954.586611893536,924.025560439358,913.141120040408,889.23217867725,901.057092304799,904.477502906059,899.996599470016,888.041261553,895.352958707931,900.408038010364,910.166887286423,928.493753729275,974.37624284418,1026.96215767658,1067.95497987225,1112.21170692283,1149.88978622065,1173.49663742255,1185.43806788885,1252.88881613919,1292.47884917941,1318.27988269823,1328.83758423751,1349.24580425173,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,IDA blend,IDB,666.064123549684,674.505967779655,668.742022134105,669.674353441184,652.042304936196,639.749794892177,648.185681735043,647.072800262489,653.720417850719,662.498787575633,659.536284795502,660.589909205703,661.352571209558,664.274109271376,667.5381407308,662.391599656341,661.685502352756,663.612293961705,659.115554483935,633.792408408833,640.902357363552,654.319917896395,660.796158074114,643.644008713418,579.719361531402,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,IDA only,IDX,347.296249703282,344.581291145059,335.874186489464,327.181601679541,326.83277700253,328.910670970079,331.155250189861,333.904611430931,338.853006727646,341.813076595832,334.053791769438,338.802075763111,343.779968009,345.985978704179,349.976834428173,358.128417574978,362.63450303175,367.309822075174,370.919422728836,371.625930965835,376.235399952909,378.956042194659,375.974442233572,381.25568236023,384.525717027341,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,IDA total,IDA,474.63803081079,476.919360513641,468.841627876236,463.856997996684,456.513882239943,451.166162518368,455.922613825151,457.308119591757,463.114590878294,468.534219059487,460.964163239927,464.365271815657,467.76691011538,470.311238532096,473.480310542531,476.562939156161,479.169420043069,482.932103640215,484.112250742144,474.78693049755,480.641866920392,487.871341557453,487.931574936451,484.634742223941,459.822273804808,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Late-demographic dividend,LTE,1355.86560988908,1316.29088303718,1267.98604250508,1252.49550726515,1209.28395380727,1239.40151971937,1252.27645870765,1232.14229390492,1215.03776728885,1225.23727125264,1243.41659243053,1272.58065184735,1314.4605146702,1418.06032879224,1529.90688470355,1618.11121406564,1718.40868004129,1803.28110297014,1852.8570163532,1880.85388379317,2034.97949291084,2137.94185617689,2199.14585244735,2240.63342692123,2309.78267024056,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Latin America & Caribbean,LCN,1053.75030709401,1059.78866043993,1069.02592687162,1054.9992388992,1092.3353525524,1083.72528733997,1114.88278494833,1142.49660458482,1161.15894815929,1158.11470636937,1155.09247376856,1152.74836799962,1155.99605813607,1168.35634647914,1201.11866560415,1230.4714568014,1270.93382395766,1277.65408378783,1305.02585632758,1280.63118581573,1334.76848833503,1346.42336130982,1387.12718286787,1397.02081266218,1359.61656174982,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Latin America & Caribbean (excluding high income),LAC,1043.37832819219,1050.25314524498,1055.53053111807,1042.46336202604,1079.75269291615,1068.720222156,1094.63808085061,1117.79568386635,1132.73021858994,1125.69750722762,1122.3439097505,1119.44510081901,1121.14899489693,1132.00844378427,1161.31605032322,1186.88541970735,1223.93730077693,1227.62360597087,1257.92746493502,1234.0318432699,1287.1726548749,1294.36655142844,1332.73124891135,1341.68367784574,1304.59070213299,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Latin America & the Caribbean (IDA & IBRD countries),TLA,1035.05975548601,1049.64107120036,1063.35328555437,1054.36551069545,1091.96742246999,1083.25494884721,1113.0829183668,1138.66700262904,1158.79058125088,1156.23313916392,1151.44707521654,1149.57793971264,1154.7347931061,1167.75013153293,1200.93075980921,1232.17617482371,1273.58193754727,1280.8283655946,1308.33852894679,1282.15121017983,1336.16817678374,1348.67648514048,1390.19574226956,1401.48245389403,1362.98450992031,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Least developed countries: UN classification,LDC,304.6923815105,302.888561643602,302.145221153136,298.66295364287,302.388043790212,305.760887668615,305.923189113918,307.033890775038,308.646949364776,312.922825294061,308.096409351818,314.17228167335,318.710119184484,323.576086652861,321.492389939727,324.38722733526,330.636597313784,333.129496699514,339.655289696459,347.60419870368,351.995624513874,354.314409618832,357.405639128885,365.990832330982,370.50921403072,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Low & middle income,LMY,948.451144935478,933.978663588306,903.237657258629,891.241864011355,868.40850289418,878.565277392065,880.029067493241,876.073051754583,865.659004988112,874.624765683703,881.189002882211,890.857684154377,908.818762782476,954.305372004054,1007.32397626616,1048.15364344175,1091.34211002721,1128.55449388683,1152.83874000645,1166.90136938108,1233.51746694495,1271.96780814994,1298.63557646921,1309.1256625187,1330.61917567659,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Low income,LIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Lower middle income,LMC,547.126288232485,547.878648643586,528.531493288187,513.193303560396,495.03266985399,498.782881873795,495.16975508387,497.195986431793,497.437512408067,507.079940612033,505.929266203145,506.713376525466,512.810811402072,520.670548608228,531.807311200539,539.947835026143,548.292618754699,562.319310534866,570.807656497634,581.208977003265,601.342228071294,612.412312732338,627.409679497874,623.567492815015,625.595119119812,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Middle East & North Africa,MEA,1195.52953435162,1227.44711453647,1290.68806274351,1341.49686745172,1396.29871789745,1453.75231044591,1455.2766939512,1509.43213354006,1503.28308361636,1528.87308697143,1521.21729697451,1607.54731776433,1642.84494189043,1648.51074148054,1723.61482819933,1811.89753516195,1887.52777036192,1939.12890785333,2044.8540118027,2070.08225425429,2118.73578822012,2091.21678930503,2201.42204458818,2161.97829206406,2353.2250621777,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Middle East & North Africa (excluding high income),MNA,828.773344684462,841.427408033199,882.557537179172,928.462462847194,970.452876301531,985.639623080787,968.279368802053,1037.63299758784,1007.45777393791,1035.40629035957,1018.28741432159,1076.62377893537,1086.39020614516,1093.22181435741,1151.38714059225,1237.95032275388,1262.98699225966,1298.28643530862,1350.94571723529,1365.76153383166,1357.74046597659,1344.38213643468,1378.32636875668,1374.94089897859,1490.15603793603,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Middle East & North Africa (IDA & IBRD countries),TMN,828.773344684462,841.427408033199,882.557537179172,928.462462847194,970.452876301531,985.639623080787,968.279368802053,1037.63299758784,1007.45777393791,1035.40629035957,1018.28741432159,1076.62377893537,1086.39020614516,1093.22181435741,1151.38714059225,1237.95032275388,1262.98699225966,1298.28643530862,1350.94571723529,1365.76153383166,1357.74046597659,1344.38213643468,1378.32636875668,1374.94089897859,1490.15603793603,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Middle income,MIC,964.571872229068,949.983874014073,920.297500547514,909.45881586435,886.474237799548,897.692161034767,900.040781911914,896.238431909879,885.62842518968,894.844074584155,903.961921725353,914.15008639308,933.479533316559,981.932161843933,1038.71595088018,1081.49277113706,1127.52837540972,1168.34285917831,1193.9019079763,1209.79302759862,1281.53526238664,1324.65212501328,1356.7340643817,1369.13915652404,1389.72353518385,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,North America,NAC,7667.61104332878,7620.0802210759,7669.86094443972,7715.56442694212,7777.62758341576,7785.18244403634,7865.16408942432,7851.08373216935,7817.95679700098,7941.32972288643,8077.28673701788,7850.31467639798,7858.14419983628,7848.04309242423,7938.03177279318,7903.11848334847,7751.02340350078,7802.97578028738,7557.74146086517,7129.92319598286,7223.65550780073,7118.01742766751,6958.7391893365,6990.65511527911,7056.24853445742,6888.87411359422
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,OECD members,OED,4142.51604166,4151.61879141319,4150.23288797284,4174.66451283596,4210.34574909746,4266.23953659152,4360.08248052657,4368.31712070853,4351.97164365399,4393.74050338442,4458.88013143625,4414.58122725455,4410.80807693042,4436.26723790317,4486.945313876,4482.15863417439,4454.56633700996,4442.13366406844,4353.95877379561,4135.85688686078,4245.7523410571,4146.52759415622,4093.785947499,4086.27307679739,4031.85095861053,4130.81364591274
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Other small states,OSS,2515.00747553201,..,..,..,..,..,..,..,..,..,..,..,..,..,2228.31600168222,2272.38430404478,2484.44914117262,2647.12275469336,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Pacific island small states,PSS,333.861226149254,..,..,..,..,..,..,..,..,..,..,..,..,..,474.712874853818,423.531338986293,410.529598519435,393.954858415546,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Post-demographic dividend,PST,4745.81738105534,4757.97639822662,4725.2699890568,4727.46581387803,4747.64125642399,4813.59278670867,4907.23314322548,4913.83571683678,4899.68860699396,4962.1337237109,5045.40150389732,5009.90423272995,5015.08822808631,5056.94788365377,5125.39162620267,5105.87975852416,5062.55757725676,5052.12580047336,4956.09041751638,4689.91670581941,4839.70373759706,4715.89590024878,4646.09460445496,4635.04554849668,4582.13441080081,4761.90261473604
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Pre-demographic dividend,PRE,549.452796968663,536.935101853284,557.894238929114,570.81675769167,568.809346662418,561.218751918162,563.32773779911,578.511700829817,539.068630142019,528.067908540931,523.828218739479,535.627347457635,534.616795826309,533.153611062644,536.981756064254,538.941667592699,533.175913491873,533.85285518121,539.81687865933,542.878408468991,562.976268415634,577.27219454221,586.591772013682,587.545848724577,583.633951187621,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Small states,SST,2161.72245877336,..,..,..,..,..,..,..,..,..,..,..,..,..,2302.91621314644,2394.05244848418,2612.77265838364,2758.27551706306,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,South Asia,SAS,332.502757715806,337.791079877664,344.027815135691,346.633694898166,352.452298984872,364.816908155749,369.523953835779,376.08715132391,377.780937415682,391.385739631664,394.111262565778,393.540687157439,397.101957070574,401.313708723204,415.578784706543,424.604501742734,439.050566897787,455.951888531505,467.162609279552,500.669249106578,515.196974250554,528.109863512996,544.735856808177,550.036059760055,574.357617797908,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,South Asia (IDA & IBRD),TSA,332.502757715806,337.791079877664,344.027815135691,346.633694898166,352.452298984872,364.816908155749,369.523953835779,376.08715132391,377.780937415682,391.385739631664,394.111262565778,393.540687157439,397.101957070574,401.313708723204,415.578784706543,424.604501742734,439.050566897787,455.951888531505,467.162609279552,500.669249106578,515.196974250554,528.109863512996,544.735856808177,550.036059760055,574.357617797908,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Sub-Saharan Africa,SSF,699.166548219201,706.97219655724,682.197387673666,684.753816629267,676.447857382288,682.902848224599,685.45531669037,685.830097687676,676.357388370937,681.299969353819,659.064221806704,665.347633284009,659.525065239144,671.581233663352,684.780667850718,682.279044605184,676.148162671902,686.119241239693,701.862025181853,687.800076499357,691.362292883012,693.125105087397,687.114647097153,684.424967193141,687.226015712839,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Sub-Saharan Africa (excluding high income),SSA,699.384297380042,707.166533233418,682.26129001694,684.769011269255,676.495498046229,682.867845095265,685.414338192325,685.765618661961,676.181252663796,681.078916110709,658.628962980167,664.854707375185,659.058097448315,671.071694117761,683.953418786435,681.458684972036,675.189921761884,685.261692249604,701.233852227796,687.212450357057,690.696109364833,692.478683938553,686.457539125209,683.734112733484,686.50214477698,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Sub-Saharan Africa (IDA & IBRD countries),TSS,699.166548219201,706.97219655724,682.197387673666,684.753816629267,676.447857382288,682.902848224599,685.45531669037,685.830097687676,676.357388370937,681.299969353819,659.064221806704,665.347633284009,659.525065239144,671.581233663352,684.780667850718,682.279044605184,676.148162671902,686.119241239693,701.862025181853,687.800076499357,691.362292883012,693.125105087397,687.114647097153,684.424967193141,687.226015712839,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Upper middle income,UMC,1298.20307790328,1273.23105414037,1237.75340123377,1233.20838487932,1208.86367489769,1230.74785567503,1240.86776304422,1234.91278947022,1217.82469996475,1229.49365179779,1250.1524635894,1271.62902684789,1305.83164496364,1393.82569401825,1496.1682218506,1574.31078422571,1659.21835454173,1729.44992741178,1774.72323003067,1800.52412050684,1925.98922166441,2004.68660637488,2058.06450030675,2091.07449146481,2100.28940307076,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,World,WLD,1663.7935311148,1649.66798333198,1621.39743357527,1613.14196490324,1599.08484120965,1616.16292185731,1633.30666140686,1626.40506141526,1611.33474141032,1623.83755769077,1637.20363067388,1636.48804978517,1649.27294568256,1688.47296866936,1739.81642109582,1767.05658184042,1796.63835140404,1824.0291425686,1829.65234741216,1796.20985341559,1874.6529281054,1881.7285872121,1892.66731030283,1895.71905138107,1922.15059677184,..
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 03/19/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
